category,amt,city,state,lat,long,city_pop,merch_lat,merch_long,age,transaction_hour,transaction_day_of_month,transaction_month,transaction_year,transaction_day_of_week,profession_group,fraud_category_merchant,is_fraud
gas_transport,34.0,Gardiner,Oregon,43.7857,-124.1437,260,43.785309,-124.712635,64,2,31,12,2020,3,Ingeniería y Técnicos,4,0
kids_pets,5.17,Fullerton,Nebraska,41.366,-98.0054,1749,41.25964,-97.014764,47,15,29,12,2020,1,Other,2,0
grocery_pos,73.73,Thompson,Utah,38.9999,-109.615,46,39.055376,-110.045083,33,5,27,12,2020,6,Other,4,0
misc_pos,8.29,Aurora,Colorado,39.6662,-104.835,389246,39.097913,-105.696361,50,4,4,1,2019,4,Ingeniería y Técnicos,2,0
misc_pos,1.45,Yellowstone National Park,Wyoming,44.7957,-110.6137,369,44.272792,-111.275667,78,6,21,1,2019,0,Ingeniería y Técnicos,0,0
home,33.62,Laramie,Wyoming,41.4247,-105.4781,35371,41.649681,-104.801225,31,23,21,1,2019,0,Other,2,0
grocery_pos,72.7,Honokaa,Hawaii,20.0827,-155.488,4878,20.743076,-155.778211,54,11,29,12,2020,1,Salud,5,0
health_fitness,105.95,Rocky Mount,Missouri,38.2911,-92.7059,1847,38.4169,-92.113681,31,23,5,1,2019,5,Other,2,0
food_dining,10.99,Hooper,Nebraska,41.6414,-96.5232,1745,42.146162,-96.164758,47,14,30,12,2020,2,Ingeniería y Técnicos,0,0
misc_pos,28.48,Fort Washakie,Wyoming,43.0048,-108.8964,1645,43.861506,-109.319673,44,8,29,12,2020,1,Other,3,0
misc_net,6.24,Lowell,Oregon,43.921,-122.7806,1420,42.964784,-123.148949,54,5,6,1,2019,6,Other,5,0
shopping_pos,9.93,Carlotta,California,40.507,-123.9743,1139,40.600006,-124.269163,69,7,25,12,2020,4,Salud,4,0
shopping_net,4.16,American Fork,Utah,40.3928,-111.7941,42384,40.297553,-111.425556,28,17,30,12,2020,2,Other,5,0
kids_pets,40.32,Espanola,New Mexico,35.9866,-106.0654,18408,35.695605,-106.069266,48,13,28,12,2020,0,Ejecutivos,0,0
travel,8.2,Campbell,Nebraska,40.2967,-98.737,493,39.396954,-98.363685,80,12,31,12,2020,3,Other,3,0
misc_net,6.36,Campbell,Nebraska,40.2967,-98.737,493,39.910384,-99.66143,79,11,5,1,2019,5,Other,5,0
kids_pets,37.07,San Diego,California,32.7185,-117.1593,1241364,33.685727,-117.087042,32,19,10,1,2019,3,Other,3,0
health_fitness,7.89,Blairsden-Graeagle,California,39.8127,-120.6405,1725,39.546691,-120.407583,53,21,28,12,2020,0,Ejecutivos,0,0
health_fitness,30.39,Tomales,California,38.2427,-122.9145,337,38.97189,-123.519426,65,16,9,1,2019,2,Salud,3,0
health_fitness,86.83,Jelm,Wyoming,41.0539,-106.0763,100,41.820216,-105.249814,46,13,30,12,2020,2,Other,2,0
shopping_pos,7.28,Manville,Wyoming,42.73,-104.7024,241,42.7912,-105.650333,40,21,27,12,2020,6,Salud,5,0
entertainment,39.54,Luray,Missouri,40.4931,-91.8912,519,40.956449,-91.396957,54,15,28,12,2020,0,Other,4,0
kids_pets,145.79,Rock Springs,Wyoming,41.606,-109.23,27971,41.531417,-109.821178,35,16,19,1,2019,5,Salud,2,0
shopping_pos,8.9,Blairstown,Missouri,38.5319,-93.9221,467,38.83571,-93.720035,69,3,20,1,2019,6,Ejecutivos,5,0
entertainment,73.34,Carroll,Nebraska,42.277,-97.1926,566,42.502963,-97.706886,44,22,1,1,2019,1,Other,3,0
kids_pets,6.23,Westfir,Oregon,43.7575,-122.481,597,42.780203,-122.349985,58,13,19,1,2019,5,Salud,2,0
grocery_net,43.12,Riverton,Wyoming,43.0351,-108.2024,19408,43.802428,-107.281335,26,11,1,1,2019,1,Educación,3,0
grocery_net,34.18,Rock Springs,Wyoming,41.606,-109.23,27971,42.445635,-109.417927,36,6,28,12,2020,0,Salud,0,0
food_dining,44.14,Kansas City,Missouri,38.9621,-94.5959,545147,39.065805,-94.985869,33,16,29,12,2020,1,Other,0,0
shopping_pos,7.28,Louisiana,Missouri,39.4336,-91.0664,4593,39.322251,-91.00639,80,5,28,12,2020,0,Educación,0,0
gas_transport,45.71,Thompson,Utah,38.9999,-109.615,46,38.577075,-110.538886,32,9,5,1,2019,5,Other,2,0
travel,6.12,Espanola,New Mexico,35.9866,-106.0654,18408,35.312063,-106.461925,47,12,17,1,2019,3,Ejecutivos,0,0
grocery_pos,188.19,Littleton,Colorado,39.5994,-105.0044,320420,39.141213,-105.052117,44,5,14,1,2019,0,Ingeniería y Técnicos,5,0
misc_pos,342.06,San Diego,California,33.0067,-117.069,1241364,33.739456,-116.92076,60,6,6,1,2019,6,Administradores,3,0
shopping_pos,29.62,Burbank,Washington,46.1966,-118.9017,3684,46.26184,-119.861155,38,21,13,1,2019,6,Arte,4,0
gas_transport,50.07,Redford,Missouri,37.3272,-91.0243,241,36.681617,-91.778721,45,3,11,1,2019,4,Other,5,0
kids_pets,32.12,Blairsden-Graeagle,California,39.8127,-120.6405,1725,38.984931,-119.667132,52,23,8,1,2019,1,Ejecutivos,2,0
kids_pets,69.53,Hawthorne,California,33.9143,-118.3493,93193,34.343979,-118.412229,25,16,27,12,2020,6,Other,2,0
gas_transport,75.83,Crownpoint,New Mexico,35.7206,-108.0271,5662,36.541886,-108.985001,31,7,27,12,2020,6,Ejecutivos,3,0
misc_pos,45.4,Laguna Hills,California,33.615,-117.7114,45303,33.916129,-117.095988,50,5,1,1,2019,1,Ejecutivos,0,0
shopping_pos,4.74,Crownpoint,New Mexico,35.7206,-108.0271,5662,35.342662,-107.111207,30,21,14,1,2019,0,Ejecutivos,0,0
misc_net,449.75,Moriarty,New Mexico,34.9889,-106.0609,7268,34.129587,-105.69873,32,11,28,12,2020,0,Salud,5,0
home,88.81,Helm,California,36.4992,-120.0936,123,36.949535,-120.989262,46,13,17,1,2019,3,Educación,3,0
travel,5.53,June Lake,California,37.7773,-119.0825,633,37.59978,-119.246306,93,22,27,12,2020,6,Ejecutivos,4,0
grocery_pos,208.22,Rock Springs,Wyoming,41.606,-109.23,27971,40.786028,-109.520009,35,9,6,1,2019,6,Salud,5,0
grocery_net,44.27,Fort Washakie,Wyoming,43.0048,-108.8964,1645,43.014302,-109.025973,34,5,31,12,2020,3,Ejecutivos,2,0
gas_transport,52.23,Weeping Water,Nebraska,40.8731,-96.1528,1517,41.545358,-96.901965,68,8,3,1,2019,3,Other,0,0
grocery_pos,130.81,Carlotta,California,40.507,-123.9743,1139,40.277497,-124.363758,68,0,4,1,2019,4,Salud,4,0
home,96.8,Cascade Locks,Oregon,45.671,-121.8686,1288,46.343605,-121.526488,84,19,24,12,2020,3,Other,3,0
home,35.47,Stayton,Oregon,44.8021,-122.7624,9587,45.352251,-122.199776,52,18,29,12,2020,1,Ingeniería y Técnicos,0,0
misc_pos,4.32,Port Costa,California,38.046,-122.1866,198,37.126396,-122.331722,61,7,28,12,2020,0,Ejecutivos,2,0
home,24.82,San Diego,California,33.0067,-117.069,1241364,32.787856,-116.7494,60,20,16,1,2019,2,Administradores,2,0
shopping_net,12.97,Brashear,Missouri,40.1959,-92.4333,805,41.113298,-92.243847,50,9,26,12,2020,5,Educación,4,0
home,20.58,Tomales,California,38.2427,-122.9145,337,38.619322,-123.556919,65,16,21,1,2019,0,Salud,2,0
shopping_pos,80.38,Centerview,Missouri,38.7897,-93.8702,2368,39.319337,-93.637352,31,20,28,12,2020,0,Ingeniería y Técnicos,0,0
health_fitness,73.66,Arnold,Missouri,38.4305,-90.387,35439,38.237064,-90.548561,35,20,25,12,2020,4,Other,4,0
grocery_net,42.02,Sun City,California,33.7467,-117.1721,54287,33.160835,-116.725903,48,2,29,12,2020,1,Arte,4,0
shopping_net,1.69,Arnold,Missouri,38.4305,-90.387,35439,39.333185,-91.00651,34,22,16,1,2019,2,Other,5,0
shopping_pos,8.62,Hawthorne,California,33.9143,-118.3493,93193,34.827012,-118.931478,25,12,29,12,2020,1,Other,4,0
home,73.16,Sacramento,California,38.5662,-121.3286,757530,39.202901,-120.954739,41,23,27,12,2020,6,Other,0,0
gas_transport,76.42,Yellowstone National Park,Wyoming,44.7957,-110.6137,369,44.314731,-110.176742,79,7,29,12,2020,1,Ingeniería y Técnicos,2,0
entertainment,57.97,Newberg,Oregon,45.3099,-122.9685,28278,45.487542,-123.469824,43,14,28,12,2020,0,Ingeniería y Técnicos,2,0
gas_transport,70.6,Rocky Mount,Missouri,38.2911,-92.7059,1847,39.227804,-93.695361,32,5,26,12,2020,5,Other,2,0
personal_care,41.2,Hooper,Nebraska,41.6414,-96.5232,1745,41.362821,-96.703659,46,16,13,1,2019,6,Ingeniería y Técnicos,3,0
shopping_pos,2.61,Rocky Mount,Missouri,38.2911,-92.7059,1847,37.895114,-93.474789,32,15,27,12,2020,6,Other,0,0
kids_pets,64.85,Daly City,California,37.6787,-122.478,107941,36.978365,-122.923253,29,20,30,12,2020,2,Other,3,0
grocery_net,63.23,Burbank,Washington,46.1966,-118.9017,3684,47.079538,-119.440829,38,1,7,1,2019,0,Arte,0,0
shopping_net,8.93,Westerville,Nebraska,41.4193,-99.3844,73,41.050242,-99.034421,84,1,7,1,2019,0,Arte,5,0
grocery_net,47.93,Superior,Arizona,33.2887,-111.0985,2872,33.231717,-111.578939,32,9,9,1,2019,2,Ingeniería y Técnicos,3,0
shopping_net,21.87,Superior,Arizona,33.2887,-111.0985,2872,33.295778,-112.059849,33,12,31,12,2020,3,Ingeniería y Técnicos,5,0
grocery_net,51.82,Thompson,Utah,38.9999,-109.615,46,39.396042,-109.619847,32,0,2,1,2019,2,Other,0,0
home,12.65,Syracuse,Missouri,38.6547,-92.8929,628,38.382935,-93.834741,59,15,27,12,2020,6,Other,0,0
shopping_net,63.6,Burlington,Washington,48.4786,-122.3345,14871,47.694962,-122.872227,45,19,7,1,2019,0,Ejecutivos,5,0
grocery_net,41.73,Matthews,Missouri,36.7154,-89.6287,1019,35.899654,-90.091589,40,10,12,1,2019,5,Ingeniería y Técnicos,0,0
shopping_pos,2.77,Moab,Utah,38.5677,-109.5271,9772,39.456235,-110.050132,31,14,27,12,2020,6,Ejecutivos,3,0
shopping_net,1112.26,Independence,Missouri,39.1412,-94.3515,123373,39.337181,-94.225395,28,18,30,12,2020,2,Ingeniería y Técnicos,5,0
gas_transport,72.95,Helm,California,36.4992,-120.0936,123,35.829606,-119.563658,46,0,3,1,2019,3,Educación,0,0
home,20.38,Westfir,Oregon,43.7575,-122.481,597,42.969125,-122.642941,58,22,12,1,2019,5,Salud,0,0
home,17.44,San Diego,California,32.7185,-117.1593,1241364,31.926286,-117.841399,32,16,14,1,2019,0,Other,0,0
health_fitness,96.91,Laguna Hills,California,33.615,-117.7114,45303,33.826405,-118.339069,51,15,29,12,2020,1,Ejecutivos,0,0
grocery_pos,98.51,Dumont,Colorado,39.7532,-105.6356,565,39.773901,-105.131689,41,8,12,1,2019,5,Salud,5,0
grocery_pos,136.18,North Loup,Nebraska,41.4972,-98.7858,509,41.964873,-98.599757,39,0,6,1,2019,6,Salud,5,0
misc_pos,55.61,Hawthorne,California,33.9143,-118.3493,93193,33.66463,-117.730522,25,17,24,12,2020,3,Other,3,0
home,69.6,Smith River,California,41.9404,-124.1587,1930,41.393114,-124.18747,36,15,6,1,2019,6,Arte,0,0
personal_care,71.32,Lonetree,Wyoming,41.0552,-110.1603,49,41.893217,-109.472759,38,13,1,1,2019,1,Ingeniería y Técnicos,0,0
shopping_net,9.92,June Lake,California,37.7773,-119.0825,633,38.395807,-118.439135,93,1,31,12,2020,3,Ejecutivos,4,0
gas_transport,55.23,June Lake,California,37.7773,-119.0825,633,38.12826,-118.887016,92,2,6,1,2019,6,Ejecutivos,4,0
shopping_pos,20.9,Napa,California,38.4549,-122.2564,94014,38.358911,-121.414606,35,12,29,12,2020,1,Other,4,0
kids_pets,41.89,Freedom,Wyoming,43.0172,-111.0292,471,43.283669,-111.64564,53,13,28,12,2020,0,Ejecutivos,3,0
health_fitness,12.37,Mendon,Utah,41.71,-111.9817,2078,41.941048,-111.924444,57,13,27,12,2020,6,Ingeniería y Técnicos,0,0
travel,6.28,Monitor,Washington,47.4852,-120.4158,584,46.705824,-120.476586,50,23,20,1,2019,6,Ejecutivos,3,0
entertainment,20.21,Riverton,Wyoming,43.0351,-108.2024,19408,42.86628,-107.905866,27,23,29,12,2020,1,Educación,0,0
health_fitness,53.89,Fort Washakie,Wyoming,43.0048,-108.8964,1645,43.293413,-108.881284,33,23,18,1,2019,4,Ejecutivos,2,0
misc_pos,323.05,Tekoa,Washington,47.2271,-117.0819,895,47.217092,-117.8818,20,13,8,1,2019,1,Ingeniería y Técnicos,4,0
food_dining,119.8,Cascade Locks,Oregon,45.671,-121.8686,1288,45.724189,-121.563214,83,21,10,1,2019,3,Other,4,0
shopping_pos,7.57,Lamy,New Mexico,35.4311,-105.9409,923,36.367102,-105.050575,56,7,25,12,2020,4,Ejecutivos,2,0
grocery_pos,105.56,Thompson,Utah,38.9999,-109.615,46,39.39652,-109.511603,32,7,14,1,2019,0,Other,5,0
food_dining,5.34,Altonah,Utah,40.3207,-110.436,302,40.073564,-109.437424,29,23,6,1,2019,6,Other,0,0
grocery_pos,128.82,Matthews,Missouri,36.7154,-89.6287,1019,35.787736,-89.411465,41,1,28,12,2020,0,Ingeniería y Técnicos,5,0
health_fitness,34.76,Littleton,Colorado,39.5994,-105.0044,320420,40.27652,-105.926288,45,17,29,12,2020,1,Ingeniería y Técnicos,3,0
misc_pos,6.33,Glendale,California,34.1556,-118.2322,172817,33.516703,-118.580661,37,16,14,1,2019,0,Other,2,0
misc_pos,263.68,Issaquah,Washington,47.4974,-122.0107,50489,47.229871,-122.239142,35,5,2,1,2019,2,Other,2,0
grocery_pos,83.74,Centerview,Missouri,38.7897,-93.8702,2368,38.573306,-94.157976,31,4,26,12,2020,5,Ingeniería y Técnicos,5,0
kids_pets,51.1,North Loup,Nebraska,41.4972,-98.7858,509,42.001971,-99.22705,40,19,30,12,2020,2,Salud,0,0
food_dining,30.13,Llano,New Mexico,36.1486,-105.6648,247,36.913853,-105.665152,58,14,3,1,2019,3,Ingeniería y Técnicos,0,0
health_fitness,22.25,Gardiner,Oregon,43.7857,-124.1437,260,42.819884,-123.930034,63,19,11,1,2019,4,Ingeniería y Técnicos,0,0
grocery_pos,144.8,Humboldt,Arizona,34.5189,-112.2523,1179,33.876752,-111.876017,65,6,29,12,2020,1,Ingeniería y Técnicos,5,0
personal_care,55.89,Burlington,Washington,48.4786,-122.3345,14871,48.077872,-122.455861,46,15,29,12,2020,1,Ejecutivos,3,0
grocery_net,38.8,Oakland,California,37.7878,-122.1884,381459,37.687141,-121.609708,45,3,8,1,2019,1,Other,0,0
misc_net,3.88,Campbell,Nebraska,40.2967,-98.737,493,39.327141,-99.503171,80,7,29,12,2020,1,Other,5,0
kids_pets,46.82,Paauilo,Hawaii,20.0271,-155.3697,1490,20.770442,-155.502526,28,19,7,1,2019,0,Ingeniería y Técnicos,2,0
kids_pets,7.88,Mound City,Missouri,40.1362,-95.2138,1631,39.314796,-94.436425,66,18,10,1,2019,3,Other,3,0
grocery_net,44.65,Sun City,California,33.7467,-117.1721,54287,33.95058,-118.131046,47,6,9,1,2019,2,Arte,0,0
home,74.22,Independence,Missouri,39.1412,-94.3515,123373,38.442726,-94.42199,27,12,1,1,2019,1,Ingeniería y Técnicos,2,0
gas_transport,128.87,Norwalk,California,33.9056,-118.0818,105549,33.924873,-118.932991,47,2,31,12,2020,3,Other,3,0
gas_transport,61.1,Red River,New Mexico,36.6659,-105.4694,606,37.030036,-104.748493,32,2,25,12,2020,4,Other,4,0
shopping_pos,129.85,Dumont,Colorado,39.7532,-105.6356,565,39.043337,-105.461431,42,5,30,12,2020,2,Salud,2,0
shopping_pos,82.78,Azusa,California,34.1248,-117.9031,59705,33.516365,-117.748383,37,14,29,12,2020,1,Other,4,0
home,58.33,Daly City,California,37.6787,-122.478,107941,37.31815,-121.962024,28,20,21,1,2019,0,Other,3,0
home,94.03,Moab,Utah,38.5677,-109.5271,9772,39.165024,-110.052468,30,15,4,1,2019,4,Ejecutivos,2,0
grocery_net,50.51,Athena,Oregon,45.8289,-118.4971,1302,46.556974,-117.894339,43,11,11,1,2019,4,Other,2,0
kids_pets,80.93,Corona,California,33.8419,-117.6043,233717,32.893105,-118.113522,53,16,21,1,2019,0,Other,0,0
food_dining,43.5,Campbell,Nebraska,40.2967,-98.737,493,40.543929,-98.394344,80,17,31,12,2020,3,Other,2,0
home,4.99,Redford,Missouri,37.3272,-91.0243,241,36.628316,-91.569534,46,13,28,12,2020,0,Other,3,0
misc_net,3.5,Arnold,Missouri,38.4305,-90.387,35439,38.606136,-89.990979,35,16,29,12,2020,1,Other,4,0
gas_transport,67.32,Wheaton,Missouri,36.7651,-94.0492,760,37.165522,-93.688175,34,0,10,1,2019,3,Ejecutivos,3,0
shopping_pos,6.64,Broomfield,Colorado,39.8854,-105.1139,92337,39.181477,-104.766304,53,11,29,12,2020,1,Ingeniería y Técnicos,4,0
shopping_net,6.6,Luray,Missouri,40.4931,-91.8912,519,40.474585,-92.355176,53,10,8,1,2019,1,Other,4,0
food_dining,71.75,Fiddletown,California,38.5234,-120.6763,832,39.016415,-120.555506,33,17,25,12,2020,4,Ejecutivos,2,0
kids_pets,51.14,Phoenix,Arizona,33.8155,-112.1202,1312922,33.999326,-111.683034,21,22,30,12,2020,2,Salud,3,0
shopping_net,8.6,Matthews,Missouri,36.7154,-89.6287,1019,37.697552,-90.417429,40,13,13,1,2019,6,Ingeniería y Técnicos,5,0
entertainment,150.88,Norwalk,California,33.9056,-118.0818,105549,34.588243,-117.211241,46,20,19,1,2019,5,Other,4,0
kids_pets,91.4,Freedom,Wyoming,43.0172,-111.0292,471,43.783084,-111.364213,53,14,29,12,2020,1,Ejecutivos,2,0
misc_net,189.13,Santa Monica,California,34.0287,-118.4924,92043,34.513833,-118.277952,59,7,26,12,2020,5,Ingeniería y Técnicos,5,0
health_fitness,2.68,Sutherland,Nebraska,41.1558,-101.136,1789,42.023781,-101.153969,38,15,29,12,2020,1,Other,2,0
shopping_pos,1349.26,Lake Oswego,Oregon,45.4093,-122.6847,42817,46.352185,-123.146946,38,15,27,12,2020,6,Other,4,0
entertainment,164.73,Mesa,Idaho,44.6255,-116.4493,129,45.053886,-115.556936,54,17,17,1,2019,3,Other,3,0
shopping_pos,8.76,Howells,Nebraska,41.6964,-96.9858,1063,42.450448,-97.768787,92,9,26,12,2020,5,Ingeniería y Técnicos,4,0
misc_pos,2.71,Issaquah,Washington,47.4974,-122.0107,50489,47.291983,-122.177011,35,0,4,1,2019,4,Other,0,0
grocery_pos,50.56,Moab,Utah,38.5677,-109.5271,9772,39.296167,-109.80512,31,7,29,12,2020,1,Ejecutivos,4,0
shopping_net,6.34,Conway,Washington,48.34,-122.3456,85,48.935744,-121.377977,36,19,29,12,2020,1,Ejecutivos,5,0
kids_pets,70.73,Azusa,California,34.1248,-117.9031,59705,34.451065,-118.522813,36,12,8,1,2019,1,Other,0,0
misc_net,1.73,Westerville,Nebraska,41.4193,-99.3844,73,40.580773,-99.277941,85,7,28,12,2020,0,Arte,4,0
misc_pos,5.15,Weeping Water,Nebraska,40.8731,-96.1528,1517,40.438698,-95.870762,69,4,27,12,2020,6,Other,2,0
entertainment,137.62,Shedd,Oregon,44.453,-123.1065,917,43.601732,-123.594746,25,13,29,12,2020,1,Other,4,0
food_dining,29.58,Jelm,Wyoming,41.0539,-106.0763,100,40.246604,-105.542277,46,19,26,12,2020,5,Other,2,0
misc_pos,7.39,Wheaton,Missouri,36.7651,-94.0492,760,37.390897,-94.036204,34,15,8,1,2019,1,Ejecutivos,3,0
health_fitness,4.57,Eugene,Oregon,44.0385,-123.0614,191096,43.594883,-122.34648,55,21,1,1,2019,1,Ingeniería y Técnicos,0,0
misc_net,106.01,Centerview,Missouri,38.7897,-93.8702,2368,38.829555,-94.598923,30,13,21,1,2019,0,Ingeniería y Técnicos,4,0
misc_pos,37.92,Syracuse,Missouri,38.6547,-92.8929,628,39.24573,-92.441388,58,0,22,1,2019,1,Other,0,0
gas_transport,54.16,Glendale,California,34.1556,-118.2322,172817,33.356323,-118.631544,38,10,26,12,2020,5,Other,2,0
grocery_pos,78.81,Utica,Missouri,39.7417,-93.6289,271,39.199408,-92.679778,48,10,26,12,2020,5,Other,4,0
grocery_pos,145.28,Llano,New Mexico,36.1486,-105.6648,247,35.308098,-104.981979,59,8,28,12,2020,0,Ingeniería y Técnicos,4,0
gas_transport,52.5,Tekoa,Washington,47.2271,-117.0819,895,48.143626,-117.828345,20,0,3,1,2019,3,Ingeniería y Técnicos,5,0
travel,6.55,Sprague,Nebraska,40.6267,-96.7456,142,40.71264,-96.672082,52,22,7,1,2019,0,Other,4,0
personal_care,94.0,Wheaton,Missouri,36.7651,-94.0492,760,37.517757,-94.873926,34,13,4,1,2019,4,Ejecutivos,3,0
grocery_net,80.03,Sacramento,California,38.5662,-121.3286,757530,38.017861,-122.049331,40,11,11,1,2019,4,Other,0,0
shopping_pos,1.79,Newberg,Oregon,45.3099,-122.9685,28278,46.008545,-123.312031,42,14,13,1,2019,6,Ingeniería y Técnicos,4,0
gas_transport,43.26,Blairstown,Missouri,38.5319,-93.9221,467,37.785401,-93.880707,69,2,2,1,2019,2,Ejecutivos,3,0
misc_net,2.19,Freedom,Wyoming,43.0172,-111.0292,471,42.424777,-111.412334,53,6,26,12,2020,5,Ejecutivos,5,0
gas_transport,66.84,Cascade Locks,Oregon,45.671,-121.8686,1288,45.7014,-121.372312,84,6,25,12,2020,4,Other,4,0
food_dining,100.96,Lakeport,California,39.047,-122.9328,11256,39.906692,-122.9748,47,14,8,1,2019,1,Other,0,0
misc_pos,4.64,Red River,New Mexico,36.6659,-105.4694,606,36.84257,-105.862634,31,14,20,1,2019,6,Other,3,0
shopping_net,3.14,Cascade Locks,Oregon,45.671,-121.8686,1288,45.999905,-121.124629,83,7,3,1,2019,3,Other,4,0
health_fitness,73.34,Meadville,Missouri,39.7795,-93.3014,964,40.54555,-93.579812,45,21,1,1,2019,1,Ejecutivos,4,0
kids_pets,170.71,Redford,Missouri,37.3272,-91.0243,241,37.483637,-90.093684,46,20,29,12,2020,1,Other,2,0
shopping_net,2.08,Holstein,Nebraska,40.4542,-98.6538,331,40.085064,-98.167337,69,9,13,1,2019,6,Other,5,0
kids_pets,36.65,Stayton,Oregon,44.8021,-122.7624,9587,44.255476,-123.565228,51,15,19,1,2019,5,Ingeniería y Técnicos,2,0
kids_pets,84.85,Albuquerque,New Mexico,35.0561,-106.5506,641349,34.655856,-107.248221,53,20,27,12,2020,6,Ejecutivos,3,0
travel,1.33,Carlotta,California,40.507,-123.9743,1139,41.063032,-123.037752,69,14,25,12,2020,4,Salud,0,0
personal_care,21.23,Manley,Nebraska,40.9207,-96.168,206,40.987902,-96.858906,52,16,10,1,2019,3,Ejecutivos,3,0
gas_transport,55.64,Ballwin,Missouri,38.577,-90.5255,92608,39.473783,-90.5064,18,4,7,1,2019,0,Ingeniería y Técnicos,4,0
health_fitness,2.46,North Loup,Nebraska,41.4972,-98.7858,509,41.84375,-98.053902,39,23,3,1,2019,3,Salud,2,0
food_dining,1.92,Tekoa,Washington,47.2271,-117.0819,895,47.396075,-116.128254,21,20,26,12,2020,5,Ingeniería y Técnicos,0,0
home,58.12,Lake Oswego,Oregon,45.4093,-122.6847,42817,44.751716,-122.869556,37,18,13,1,2019,6,Other,2,0
home,81.47,Roseland,Nebraska,40.4591,-98.5551,463,40.171334,-98.47562,72,18,25,12,2020,4,Salud,2,0
food_dining,53.77,Blairstown,Missouri,38.5319,-93.9221,467,38.903167,-94.852621,70,15,27,12,2020,6,Ejecutivos,0,0
entertainment,140.68,Lagrange,Wyoming,41.6423,-104.1974,635,41.710561,-103.803658,46,14,8,1,2019,1,Ingeniería y Técnicos,0,0
home,70.71,Wales,Alaska,64.7556,-165.6723,145,65.027862,-165.317666,81,17,28,12,2020,0,Administradores,2,0
misc_pos,3.17,Moab,Utah,38.5677,-109.5271,9772,37.78403,-109.473615,30,16,13,1,2019,6,Ejecutivos,2,0
entertainment,92.74,Sixes,Oregon,42.825,-124.4409,217,43.524634,-123.653842,92,20,25,12,2020,4,Other,0,0
grocery_net,49.58,Helm,California,36.4992,-120.0936,123,36.511609,-120.378489,47,1,27,12,2020,6,Educación,2,0
shopping_net,6.79,Paauilo,Hawaii,20.0271,-155.3697,1490,19.476862,-155.961223,29,20,30,12,2020,2,Ingeniería y Técnicos,5,0
home,105.65,Daly City,California,37.6787,-122.478,107941,38.514981,-122.023423,28,22,1,1,2019,1,Other,0,0
food_dining,183.16,Utica,Missouri,39.7417,-93.6289,271,40.325772,-92.977208,48,22,29,12,2020,1,Other,3,0
gas_transport,49.07,Conway,Washington,48.34,-122.3456,85,48.166257,-122.454618,35,7,17,1,2019,3,Ejecutivos,2,0
food_dining,5.96,Jelm,Wyoming,41.0539,-106.0763,100,40.5135,-105.748391,45,18,5,1,2019,5,Other,0,0
home,23.39,Scotts Mills,Oregon,44.9897,-122.6187,1252,44.681144,-122.764317,82,21,3,1,2019,3,Ingeniería y Técnicos,2,0
grocery_pos,124.49,Browning,Missouri,40.029,-93.1607,602,40.709282,-92.874866,65,7,21,1,2019,0,Other,5,0
gas_transport,56.05,Santa Monica,California,34.0287,-118.4924,92043,33.146737,-118.420956,59,11,31,12,2020,3,Ingeniería y Técnicos,4,0
kids_pets,47.33,Kissee Mills,Missouri,36.6704,-93.0377,1201,37.401535,-93.724177,40,16,28,12,2020,0,Ingeniería y Técnicos,0,0
gas_transport,88.16,Centerview,Missouri,38.7897,-93.8702,2368,38.160759,-94.765503,31,9,31,12,2020,3,Ingeniería y Técnicos,4,0
